"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"11.06.2023","0,6348","0,6099","0,6587","0,5913","173,03M","4,00%"
"10.06.2023","0,6104","0,7259","0,7259","0,5215","400,10M","-15,92%"
"09.06.2023","0,7260","0,7811","0,7886","0,7215","114,44M","-7,02%"
"08.06.2023","0,7808","0,7652","0,7848","0,7559","61,57M","2,01%"
"07.06.2023","0,7654","0,8222","0,8231","0,7605","99,45M","-6,93%"
"06.06.2023","0,8223","0,8355","0,8357","0,7905","107,65M","-1,56%"
"05.06.2023","0,8353","0,8926","0,8926","0,8282","78,08M","-6,41%"
"04.06.2023","0,8925","0,8996","0,9066","0,8908","30,14M","-0,78%"
"03.06.2023","0,8996","0,8995","0,9066","0,8929","24,66M","0,01%"
"02.06.2023","0,8995","0,8890","0,9086","0,8830","41,74M","1,21%"
"01.06.2023","0,8887","0,8919","0,8987","0,8775","41,16M","-0,42%"
"31.05.2023","0,8925","0,9013","0,9050","0,8804","48,31M","-1,00%"
"30.05.2023","0,9015","0,9083","0,9157","0,8843","71,88M","-0,76%"
"29.05.2023","0,9084","0,9404","0,9479","0,9044","65,57M","-3,41%"
"28.05.2023","0,9405","0,9207","0,9549","0,9180","47,50M","2,15%"
"27.05.2023","0,9206","0,9104","0,9228","0,9070","37,11M","1,12%"
"26.05.2023","0,9104","0,8896","0,9671","0,8881","115,82M","2,35%"
"25.05.2023","0,8895","0,8733","0,8990","0,8581","72,41M","1,84%"
"24.05.2023","0,8734","0,8894","0,8906","0,8564","61,18M","-1,80%"
"23.05.2023","0,8894","0,8718","0,8915","0,8698","49,80M","2,03%"
"22.05.2023","0,8717","0,8564","0,8757","0,8440","47,73M","1,79%"
"21.05.2023","0,8563","0,8769","0,8798","0,8542","30,53M","-2,35%"
"20.05.2023","0,8770","0,8716","0,8791","0,8642","31,47M","0,63%"
"19.05.2023","0,8715","0,8722","0,8797","0,8641","52,85M","-0,11%"
"18.05.2023","0,8724","0,8868","0,8895","0,8439","80,52M","-1,53%"
"17.05.2023","0,8860","0,8455","0,9008","0,8404","87,77M","4,80%"
"16.05.2023","0,8454","0,8594","0,8647","0,8352","61,05M","-1,63%"
"15.05.2023","0,8595","0,8594","0,8776","0,8473","50,60M","0,00%"
"14.05.2023","0,8594","0,8485","0,8665","0,8402","40,26M","1,28%"
"13.05.2023","0,8486","0,8648","0,8657","0,8474","48,32M","-1,86%"
"12.05.2023","0,8647","0,8411","0,8707","0,8204","101,78M","2,77%"
"11.05.2023","0,8413","0,8764","0,8768","0,8311","76,18M","-4,00%"
"10.05.2023","0,8764","0,8763","0,9042","0,8359","98,87M","0,00%"
"09.05.2023","0,8764","0,9006","0,9075","0,8673","79,43M","-2,69%"
"08.05.2023","0,9006","0,9634","0,9669","0,8812","99,75M","-6,52%"
"07.05.2023","0,9635","0,9752","0,9850","0,9616","44,47M","-1,23%"
"06.05.2023","0,9755","0,9978","1,0037","0,9515","65,32M","-2,21%"
"05.05.2023","0,9975","0,9824","1,0078","0,9800","57,69M","1,52%"
"04.05.2023","0,9826","1,0057","1,0077","0,9792","49,01M","-2,30%"
"03.05.2023","1,0058","0,9769","1,0168","0,9643","89,57M","2,98%"
"02.05.2023","0,9767","0,9593","0,9799","0,9533","54,11M","1,80%"
"01.05.2023","0,9594","0,9804","0,9878","0,9473","64,32M","-2,14%"
"30.04.2023","0,9804","1,0031","1,0145","0,9763","55,37M","-2,23%"
"29.04.2023","1,0027","0,9985","1,0228","0,9932","47,52M","0,44%"
"28.04.2023","0,9984","1,0123","1,0156","0,9821","66,84M","-1,39%"
"27.04.2023","1,0125","0,9859","1,0295","0,9803","100,42M","2,68%"
"26.04.2023","0,9861","1,0042","1,0577","0,9503","133,43M","-1,82%"
"25.04.2023","1,0043","0,9889","1,0163","0,9501","87,80M","1,56%"
"24.04.2023","0,9889","1,0038","1,0219","0,9745","80,04M","-1,47%"
"23.04.2023","1,0036","1,0243","1,0317","0,9810","60,85M","-2,12%"
"22.04.2023","1,0253","1,0115","1,0277","1,0063","42,75M","1,27%"
"21.04.2023","1,0125","1,0458","1,0556","1,0022","77,24M","-3,20%"
"20.04.2023","1,0459","1,0845","1,0976","1,0385","96,75M","-3,50%"
"19.04.2023","1,0838","1,1716","1,1776","1,0606","104,28M","-7,47%"
"18.04.2023","1,1713","1,1529","1,1836","1,1434","60,77M","1,63%"
"17.04.2023","1,1525","1,1828","1,1842","1,1492","71,02M","-2,57%"
"16.04.2023","1,1830","1,1703","1,1882","1,1514","50,14M","1,07%"
"15.04.2023","1,1705","1,1598","1,1837","1,1450","68,85M","0,91%"
"14.04.2023","1,1599","1,1336","1,1897","1,1334","120,36M","2,32%"
"13.04.2023","1,1336","1,1032","1,1387","1,0968","58,59M","2,73%"
"12.04.2023","1,1035","1,1120","1,1162","1,0813","63,92M","-0,81%"
"11.04.2023","1,1125","1,1208","1,1309","1,1093","51,31M","-0,76%"
"10.04.2023","1,1210","1,1008","1,1239","1,0890","45,64M","1,86%"
"09.04.2023","1,1005","1,1019","1,1098","1,0846","37,66M","-0,11%"
"08.04.2023","1,1017","1,1067","1,1175","1,1003","25,07M","-0,43%"
"07.04.2023","1,1065","1,1151","1,1197","1,0963","40,41M","-0,77%"
"06.04.2023","1,1151","1,1405","1,1407","1,1075","46,81M","-2,22%"
"05.04.2023","1,1404","1,1389","1,1676","1,1222","71,90M","0,14%"
"04.04.2023","1,1388","1,0968","1,1502","1,0931","79,46M","3,83%"
"03.04.2023","1,0968","1,0953","1,1187","1,0695","83,88M","0,13%"
"02.04.2023","1,0954","1,1115","1,1219","1,0820","45,36M","-1,45%"
"01.04.2023","1,1115","1,1182","1,1280","1,0998","45,10M","-0,60%"
"31.03.2023","1,1182","1,0931","1,1234","1,0774","73,42M","2,30%"
"30.03.2023","1,0931","1,1222","1,1406","1,0800","88,84M","-2,65%"
"29.03.2023","1,1228","1,0860","1,1446","1,0843","92,53M","3,34%"
"28.03.2023","1,0865","1,0460","1,1042","1,0332","86,10M","3,84%"
"27.03.2023","1,0463","1,1043","1,1080","1,0271","104,72M","-5,27%"
"26.03.2023","1,1045","1,0787","1,1177","1,0725","63,85M","2,40%"
"25.03.2023","1,0786","1,0962","1,1126","1,0625","75,86M","-1,62%"
"24.03.2023","1,0964","1,1357","1,1467","1,0674","107,72M","-3,51%"
"23.03.2023","1,1363","1,1077","1,1545","1,0994","94,60M","2,64%"
"22.03.2023","1,1071","1,1540","1,1597","1,0867","132,04M","-4,07%"
"21.03.2023","1,1541","1,1020","1,1669","1,0823","134,97M","4,73%"
"20.03.2023","1,1020","1,1659","1,1706","1,0977","166,97M","-5,34%"
"19.03.2023","1,1641","1,1708","1,2166","1,1565","99,86M","-0,56%"
"18.03.2023","1,1707","1,2228","1,2487","1,1652","124,27M","-4,26%"
"17.03.2023","1,2229","1,1482","1,2277","1,1356","124,74M","6,54%"
"16.03.2023","1,1478","1,1111","1,1546","1,0988","120,52M","3,31%"
"15.03.2023","1,1110","1,1968","1,2267","1,0770","171,52M","-7,18%"
"14.03.2023","1,1970","1,1935","1,2430","1,1425","197,85M","0,45%"
"13.03.2023","1,1916","1,1489","1,1971","1,0949","192,18M","3,86%"
"12.03.2023","1,1473","1,0556","1,1517","1,0393","158,76M","8,69%"
"11.03.2023","1,0556","1,0580","1,0860","0,9884","159,53M","-0,19%"
"10.03.2023","1,0576","1,0172","1,0666","0,9443","188,31M","4,04%"
"09.03.2023","1,0165","1,0500","1,0929","0,9812","151,73M","-3,14%"
"08.03.2023","1,0495","1,1496","1,1571","1,0441","113,68M","-8,70%"
"07.03.2023","1,1495","1,1311","1,1686","1,1143","97,89M","1,60%"
"06.03.2023","1,1315","1,1359","1,1466","1,1149","58,61M","-0,43%"
"05.03.2023","1,1364","1,1282","1,1586","1,1194","61,21M","0,74%"
"04.03.2023","1,1280","1,1688","1,1767","1,0932","64,70M","-3,46%"
"03.03.2023","1,1685","1,2272","1,2275","1,1329","114,75M","-4,74%"
"02.03.2023","1,2266","1,2497","1,2536","1,1922","69,39M","-1,86%"
"01.03.2023","1,2498","1,1952","1,2606","1,1908","87,22M","4,59%"
"28.02.2023","1,1950","1,2346","1,2436","1,1824","99,75M","-3,20%"
"27.02.2023","1,2345","1,2819","1,2861","1,2143","105,92M","-3,75%"
"26.02.2023","1,2826","1,2474","1,2989","1,2379","72,85M","2,81%"
"25.02.2023","1,2475","1,2648","1,2776","1,1974","87,28M","-1,41%"
"24.02.2023","1,2653","1,3533","1,3630","1,2444","111,36M","-6,52%"
"23.02.2023","1,3535","1,3941","1,4185","1,3368","90,98M","-2,94%"
"22.02.2023","1,3945","1,3860","1,4001","1,3211","127,21M","0,64%"
"21.02.2023","1,3856","1,4752","1,5019","1,3649","130,47M","-6,09%"
"20.02.2023","1,4755","1,4815","1,5065","1,4345","101,37M","-0,45%"
"19.02.2023","1,4821","1,4848","1,5356","1,4663","116,21M","-0,23%"
"18.02.2023","1,4854","1,5245","1,5655","1,4754","111,37M","-2,62%"
"17.02.2023","1,5254","1,3715","1,5436","1,3695","204,58M","11,22%"
"16.02.2023","1,3715","1,3275","1,4649","1,3195","202,89M","3,30%"
"15.02.2023","1,3277","1,2575","1,3318","1,2328","102,74M","5,58%"
"14.02.2023","1,2575","1,1844","1,2599","1,1603","139,69M","6,18%"
"13.02.2023","1,1844","1,2376","1,2435","1,1391","138,91M","-4,32%"
"12.02.2023","1,2378","1,2497","1,3018","1,2258","93,67M","-1,01%"
"11.02.2023","1,2505","1,2307","1,2562","1,2143","82,39M","1,60%"
"10.02.2023","1,2308","1,2300","1,3106","1,2131","169,37M","0,08%"
"09.02.2023","1,2299","1,3056","1,3454","1,2075","198,45M","-5,79%"
"08.02.2023","1,3055","1,2710","1,3428","1,2572","150,67M","2,71%"
"07.02.2023","1,2711","1,1913","1,2716","1,1881","93,79M","6,71%"
"06.02.2023","1,1911","1,2032","1,2377","1,1765","73,42M","-1,03%"
"05.02.2023","1,2035","1,2513","1,2588","1,1874","99,93M","-3,78%"
"04.02.2023","1,2507","1,2447","1,2825","1,2155","91,80M","0,50%"
"03.02.2023","1,2445","1,1783","1,2526","1,1672","128,32M","5,65%"
"02.02.2023","1,1779","1,1937","1,2544","1,1751","151,47M","-1,33%"
"01.02.2023","1,1938","1,1092","1,2037","1,0684","119,68M","7,61%"
"31.01.2023","1,1094","1,0866","1,1226","1,0784","78,66M","2,09%"
"30.01.2023","1,0866","1,1779","1,1790","1,0721","122,21M","-7,76%"
"29.01.2023","1,1780","1,1449","1,1980","1,1299","120,90M","2,92%"
"28.01.2023","1,1446","1,1580","1,1679","1,0930","120,87M","-1,17%"
"27.01.2023","1,1581","1,1272","1,1887","1,0699","182,69M","2,74%"
"26.01.2023","1,1273","0,9916","1,1273","0,9894","174,32M","13,65%"
"25.01.2023","0,9919","0,9555","1,0174","0,9340","103,40M","3,80%"
"24.01.2023","0,9556","0,9935","1,0399","0,9499","107,00M","-3,83%"
"23.01.2023","0,9936","0,9937","1,0135","0,9800","87,50M","-0,09%"
"22.01.2023","0,9945","0,9892","1,0306","0,9769","96,34M","0,53%"
"21.01.2023","0,9892","1,0268","1,0399","0,9863","112,08M","-3,68%"
"20.01.2023","1,0271","0,9529","1,0271","0,9384","87,36M","7,80%"
"19.01.2023","0,9527","0,9391","0,9566","0,9181","73,29M","1,43%"
"18.01.2023","0,9393","0,9945","1,0186","0,9339","117,30M","-5,54%"
"17.01.2023","0,9944","1,0196","1,0355","0,9938","86,45M","-2,46%"
"16.01.2023","1,0196","0,9835","1,0468","0,9715","154,13M","3,69%"
"15.01.2023","0,9833","0,9981","1,0017","0,9544","84,55M","-1,57%"
"14.01.2023","0,9989","0,9304","1,0519","0,9304","206,05M","7,36%"
"13.01.2023","0,9304","0,9153","0,9389","0,8955","85,30M","1,65%"
"12.01.2023","0,9153","0,8915","0,9232","0,8669","144,21M","2,68%"
"11.01.2023","0,8914","0,8581","0,8985","0,8455","75,02M","3,84%"
"10.01.2023","0,8585","0,8428","0,8607","0,8331","63,15M","1,85%"
"09.01.2023","0,8429","0,8398","0,8752","0,8355","124,68M","0,36%"
"08.01.2023","0,8398","0,8063","0,8438","0,7973","56,71M","4,17%"
"07.01.2023","0,8062","0,7992","0,8109","0,7984","36,10M","0,85%"
"06.01.2023","0,7994","0,7891","0,7997","0,7728","55,43M","1,38%"
"05.01.2023","0,7886","0,8069","0,8102","0,7852","45,43M","-2,33%"
"04.01.2023","0,8074","0,7797","0,8138","0,7774","78,54M","3,45%"
"03.01.2023","0,7805","0,7807","0,7883","0,7724","42,10M","-0,01%"
"02.01.2023","0,7805","0,7605","0,7886","0,7499","51,52M","2,63%"
"01.01.2023","0,7605","0,7583","0,7616","0,7484","24,04M","0,31%"
"31.12.2022","0,7581","0,7612","0,7713","0,7545","26,13M","-0,33%"
"30.12.2022","0,7607","0,7770","0,7805","0,7497","56,64M","-2,15%"
"29.12.2022","0,7773","0,7827","0,7866","0,7691","46,48M","-0,67%"
"28.12.2022","0,7826","0,8064","0,8079","0,7753","59,50M","-2,89%"
"27.12.2022","0,8058","0,8147","0,8188","0,7980","44,85M","-1,07%"
"26.12.2022","0,8145","0,7950","0,8155","0,7942","33,13M","2,40%"
"25.12.2022","0,7954","0,7962","0,7987","0,7864","26,81M","-0,03%"
"24.12.2022","0,7957","0,7991","0,8010","0,7933","20,73M","-0,36%"
"23.12.2022","0,7985","0,7965","0,8069","0,7919","45,25M","0,26%"
"22.12.2022","0,7965","0,7939","0,7968","0,7713","56,05M","0,31%"
"21.12.2022","0,7940","0,8017","0,8027","0,7864","46,21M","-1,00%"
"20.12.2022","0,8020","0,7738","0,8072","0,7694","87,39M","3,65%"
"19.12.2022","0,7738","0,8126","0,8210","0,7624","95,43M","-4,79%"
"18.12.2022","0,8127","0,8158","0,8261","0,8037","43,51M","-0,36%"
"17.12.2022","0,8157","0,7953","0,8186","0,7821","70,93M","2,57%"
"16.12.2022","0,7953","0,8783","0,8907","0,7837","112,82M","-9,42%"
"15.12.2022","0,8780","0,9022","0,9058","0,8728","58,84M","-2,72%"
"14.12.2022","0,9025","0,9243","0,9375","0,8984","82,76M","-2,35%"
"13.12.2022","0,9242","0,9105","0,9406","0,8798","114,42M","1,51%"
"12.12.2022","0,9105","0,8925","0,9125","0,8715","61,08M","2,03%"
"11.12.2022","0,8924","0,9082","0,9146","0,8893","30,30M","-1,69%"
"10.12.2022","0,9077","0,9096","0,9155","0,9014","32,90M","-0,21%"
"09.12.2022","0,9096","0,9276","0,9337","0,9083","53,64M","-1,96%"
"08.12.2022","0,9278","0,8970","0,9296","0,8874","65,63M","3,43%"
"07.12.2022","0,8970","0,9176","0,9186","0,8733","83,50M","-2,25%"
"06.12.2022","0,9176","0,9117","0,9210","0,8991","59,28M","0,67%"
"05.12.2022","0,9115","0,9215","0,9446","0,9012","80,47M","-1,08%"
"04.12.2022","0,9215","0,9031","0,9227","0,9011","39,11M","2,10%"
"03.12.2022","0,9025","0,9486","0,9495","0,9005","54,16M","-4,85%"
"02.12.2022","0,9485","0,9087","0,9485","0,9001","86,50M","4,40%"
"01.12.2022","0,9085","0,9336","0,9419","0,9063","109,64M","-2,70%"
"30.11.2022","0,9337","0,8385","0,9410","0,8379","119,16M","11,39%"
"29.11.2022","0,8382","0,8216","0,8468","0,8142","57,13M","1,92%"
"28.11.2022","0,8224","0,8437","0,8489","0,8055","80,82M","-2,50%"
"27.11.2022","0,8435","0,8460","0,8649","0,8415","49,51M","-0,33%"
"26.11.2022","0,8464","0,8433","0,8709","0,8394","60,11M","0,37%"
"25.11.2022","0,8432","0,8489","0,8489","0,8207","63,30M","-0,66%"
"24.11.2022","0,8488","0,8624","0,8894","0,8431","99,13M","-1,62%"
"23.11.2022","0,8628","0,8519","0,8720","0,8378","127,73M","1,28%"
"22.11.2022","0,8519","0,7963","0,8657","0,7803","196,36M","6,96%"
"21.11.2022","0,7964","0,8074","0,8196","0,7679","182,90M","-1,35%"
"20.11.2022","0,8074","0,8762","0,8810","0,8003","116,66M","-7,80%"
"19.11.2022","0,8757","0,8651","0,8828","0,8623","60,13M","-0,08%"
"18.11.2022","0,8764","0,8828","0,8985","0,8691","80,72M","-0,50%"
"17.11.2022","0,8808","0,8918","0,9120","0,8638","121,78M","-1,10%"
"16.11.2022","0,8906","0,9415","0,9557","0,8815","119,12M","-5,41%"
"15.11.2022","0,9416","0,9169","0,9723","0,9106","161,28M","2,70%"
"14.11.2022","0,9168","0,8895","0,9613","0,8373","255,40M","3,08%"
"13.11.2022","0,8894","0,9390","0,9667","0,8675","146,29M","-5,28%"
"12.11.2022","0,9390","1,0634","1,0649","0,9269","191,63M","-11,70%"
"11.11.2022","1,0634","1,1247","1,1563","0,9700","278,55M","-5,48%"
"10.11.2022","1,1251","0,8151","1,1473","0,8034","465,76M","38,04%"
"09.11.2022","0,8151","1,0450","1,0696","0,7672","408,30M","-21,99%"
"08.11.2022","1,0449","1,2579","1,2711","0,9033","456,04M","-16,94%"
"07.11.2022","1,2579","1,1366","1,2896","1,1310","265,03M","10,66%"
"06.11.2022","1,1368","1,1854","1,2136","1,1342","128,39M","-4,11%"
"05.11.2022","1,1855","1,1678","1,2799","1,1619","212,61M","1,52%"
"04.11.2022","1,1678","0,9512","1,1934","0,9508","328,12M","22,73%"
"03.11.2022","0,9515","0,8741","0,9820","0,8692","197,01M","8,86%"
"02.11.2022","0,8741","0,8739","0,8910","0,8374","128,11M","-0,03%"
"01.11.2022","0,8743","0,9028","0,9092","0,8735","59,87M","-3,21%"
"31.10.2022","0,9034","0,9084","0,9287","0,8941","74,32M","-0,56%"
"30.10.2022","0,9085","0,9336","0,9486","0,8993","78,10M","-2,67%"
"29.10.2022","0,9334","0,9445","0,9575","0,9271","79,47M","-1,17%"
"28.10.2022","0,9444","0,9039","0,9467","0,8962","84,99M","4,48%"
"27.10.2022","0,9039","0,9364","0,9457","0,8964","115,74M","-3,46%"
"26.10.2022","0,9364","0,9175","0,9668","0,9175","120,01M","2,04%"
"25.10.2022","0,9176","0,8935","0,9469","0,8752","114,43M","2,70%"
"24.10.2022","0,8935","0,8986","0,9084","0,8734","108,09M","-0,67%"
"23.10.2022","0,8995","0,8319","0,9026","0,8212","79,98M","8,14%"
"22.10.2022","0,8318","0,8319","0,8398","0,8142","47,73M","-0,08%"
"21.10.2022","0,8324","0,8121","0,8331","0,7783","89,79M","2,56%"
"20.10.2022","0,8116","0,8450","0,8479","0,8095","82,21M","-4,01%"
"19.10.2022","0,8455","0,8641","0,8785","0,8420","84,73M","-2,20%"
"18.10.2022","0,8644","0,8484","0,8777","0,8374","115,00M","2,00%"
"17.10.2022","0,8475","0,7983","0,8497","0,7964","61,25M","6,15%"
"16.10.2022","0,7984","0,7892","0,8087","0,7884","29,97M","1,16%"
"15.10.2022","0,7892","0,7934","0,8098","0,7870","38,26M","-0,54%"
"14.10.2022","0,7935","0,7751","0,8216","0,7751","71,12M","2,34%"
"13.10.2022","0,7754","0,7826","0,7867","0,7184","85,86M","-1,02%"
"12.10.2022","0,7834","0,7911","0,8007","0,7834","34,00M","-0,95%"
"11.10.2022","0,7909","0,8135","0,8135","0,7864","58,95M","-2,77%"
"10.10.2022","0,8134","0,8256","0,8428","0,8124","63,88M","-1,46%"
"09.10.2022","0,8254","0,8144","0,8295","0,8082","28,13M","1,34%"
"08.10.2022","0,8145","0,8315","0,8347","0,8084","28,82M","-2,03%"
"07.10.2022","0,8314","0,8336","0,8476","0,8192","52,90M","-0,24%"
"06.10.2022","0,8334","0,8513","0,8591","0,8313","68,12M","-2,06%"
"05.10.2022","0,8509","0,8351","0,8595","0,8215","83,86M","1,86%"
"04.10.2022","0,8354","0,8001","0,8429","0,8001","82,91M","4,35%"
"03.10.2022","0,8005","0,7630","0,8060","0,7553","78,11M","4,91%"
"02.10.2022","0,7630","0,7668","0,7821","0,7624","45,21M","-0,46%"
"01.10.2022","0,7666","0,7779","0,7806","0,7610","33,67M","-1,41%"
"30.09.2022","0,7775","0,7632","0,7891","0,7632","90,39M","1,88%"
"29.09.2022","0,7632","0,7473","0,7646","0,7324","74,30M","2,23%"
"28.09.2022","0,7465","0,7387","0,7537","0,7135","72,54M","1,05%"
"27.09.2022","0,7388","0,7558","0,7927","0,7272","115,64M","-2,22%"
"26.09.2022","0,7555","0,7414","0,7600","0,7269","86,13M","1,95%"
"25.09.2022","0,7410","0,7527","0,7660","0,7353","46,80M","-1,63%"
"24.09.2022","0,7533","0,7789","0,7815","0,7504","55,73M","-3,24%"
"23.09.2022","0,7785","0,7520","0,7846","0,7234","104,98M","3,47%"
"22.09.2022","0,7524","0,7014","0,7617","0,7012","89,29M","7,25%"
"21.09.2022","0,7016","0,7333","0,7765","0,6913","113,19M","-4,23%"
"20.09.2022","0,7325","0,7652","0,7686","0,7305","64,73M","-4,22%"
"19.09.2022","0,7649","0,7534","0,7745","0,7254","91,84M","1,53%"
"18.09.2022","0,7534","0,8280","0,8358","0,7509","78,49M","-9,08%"
"17.09.2022","0,8286","0,8068","0,8300","0,8054","35,87M","2,73%"
"16.09.2022","0,8066","0,8250","0,8309","0,7883","69,71M","-2,22%"
"15.09.2022","0,8249","0,8644","0,8755","0,8198","91,96M","-4,57%"
"14.09.2022","0,8643","0,8461","0,8679","0,8325","76,78M","2,18%"
"13.09.2022","0,8458","0,9310","0,9426","0,8398","139,99M","-9,10%"
"12.09.2022","0,9306","0,8936","0,9399","0,8722","120,93M","4,19%"
"11.09.2022","0,8932","0,9059","0,9168","0,8763","47,88M","-1,46%"
"10.09.2022","0,9064","0,8909","0,9111","0,8784","73,68M","1,68%"
"09.09.2022","0,8915","0,8445","0,9000","0,8425","86,89M","5,55%"
"08.09.2022","0,8446","0,8399","0,8491","0,8168","71,44M","0,51%"
"07.09.2022","0,8403","0,8153","0,8504","0,7921","92,29M","3,06%"
"06.09.2022","0,8153","0,8817","0,9217","0,8128","138,02M","-7,53%"
"05.09.2022","0,8817","0,8949","0,9031","0,8624","56,97M","-1,44%"
"04.09.2022","0,8946","0,8892","0,8986","0,8724","51,01M","0,59%"
"03.09.2022","0,8893","0,8718","0,8897","0,8672","64,99M","1,98%"
"02.09.2022","0,8720","0,8841","0,9118","0,8633","118,97M","-1,41%"
"01.09.2022","0,8845","0,8326","0,8950","0,8234","122,15M","6,24%"
"31.08.2022","0,8325","0,8142","0,8517","0,8142","93,38M","2,28%"
"30.08.2022","0,8140","0,8167","0,8429","0,7853","98,25M","-0,34%"
"29.08.2022","0,8168","0,7825","0,8207","0,7623","115,93M","4,62%"
"28.08.2022","0,7807","0,8046","0,8308","0,7804","89,15M","-2,97%"
"27.08.2022","0,8045","0,7651","0,8120","0,7558","101,22M","5,20%"
"26.08.2022","0,7648","0,8187","0,8406","0,7555","133,06M","-6,57%"
"25.08.2022","0,8186","0,8135","0,8316","0,8060","55,95M","0,61%"
"24.08.2022","0,8137","0,8320","0,8398","0,8024","64,86M","-2,15%"
"23.08.2022","0,8315","0,8105","0,8359","0,7918","75,56M","2,59%"
"22.08.2022","0,8105","0,8206","0,8219","0,7691","80,87M","-1,15%"
"21.08.2022","0,8200","0,7863","0,8296","0,7799","76,91M","4,27%"
"20.08.2022","0,7864","0,7706","0,8156","0,7596","97,31M","2,05%"
"19.08.2022","0,7706","0,8571","0,8571","0,7652","151,13M","-10,13%"
"18.08.2022","0,8575","0,8844","0,9089","0,8570","80,66M","-2,95%"
"17.08.2022","0,8836","0,9343","0,9626","0,8775","90,27M","-5,43%"
"16.08.2022","0,9343","0,9506","0,9675","0,9257","69,91M","-1,62%"
"15.08.2022","0,9496","1,0004","1,0325","0,9333","96,00M","-5,00%"
"14.08.2022","0,9996","1,0256","1,0519","0,9865","91,73M","-2,46%"
"13.08.2022","1,0248","0,9343","1,0318","0,9300","154,27M","9,67%"
"12.08.2022","0,9344","0,9210","0,9347","0,9063","49,49M","1,41%"
"11.08.2022","0,9214","0,9380","0,9548","0,9163","74,63M","-1,77%"
"10.08.2022","0,9380","0,8908","0,9398","0,8711","84,90M","5,30%"
"09.08.2022","0,8907","0,9222","0,9309","0,8707","67,09M","-3,40%"
"08.08.2022","0,9221","0,9070","0,9510","0,9049","84,16M","1,72%"
"07.08.2022","0,9065","0,9076","0,9248","0,8934","45,98M","-0,12%"
"06.08.2022","0,9076","0,9277","0,9398","0,9030","56,58M","-2,16%"
"05.08.2022","0,9276","0,8911","0,9372","0,8893","83,00M","4,12%"
"04.08.2022","0,8909","0,8882","0,9107","0,8761","69,76M","0,30%"
"03.08.2022","0,8882","0,8772","0,9248","0,8579","89,79M","1,27%"
"02.08.2022","0,8771","0,8915","0,9048","0,8495","121,25M","-1,95%"
"01.08.2022","0,8945","0,9286","0,9455","0,8794","115,79M","-3,76%"
"31.07.2022","0,9294","0,9300","1,0129","0,9122","153,02M","-0,03%"
"30.07.2022","0,9297","0,9369","0,9765","0,9172","119,95M","-0,78%"
"29.07.2022","0,9370","0,9340","0,9927","0,9070","198,15M","0,30%"
"28.07.2022","0,9342","0,8968","0,9736","0,8534","252,03M","4,11%"
"27.07.2022","0,8973","0,7832","0,8985","0,7622","214,14M","14,57%"
"26.07.2022","0,7832","0,7693","0,7841","0,7226","169,33M","1,79%"
"25.07.2022","0,7694","0,8795","0,8841","0,7694","158,72M","-12,55%"
"24.07.2022","0,8798","0,8722","0,9077","0,8471","116,07M","0,87%"
"23.07.2022","0,8722","0,8502","0,8857","0,8150","114,14M","2,58%"
"22.07.2022","0,8502","0,9058","0,9305","0,8452","175,54M","-6,16%"
"21.07.2022","0,9060","0,8307","0,9281","0,7985","256,75M","9,06%"
"20.07.2022","0,8307","0,9260","0,9518","0,8140","252,84M","-10,29%"
"19.07.2022","0,9260","0,9630","0,9785","0,8847","275,51M","-3,85%"
"18.07.2022","0,9631","0,7527","0,9790","0,7453","401,24M","27,89%"
"17.07.2022","0,7530","0,7291","0,7859","0,7195","170,36M","3,30%"
"16.07.2022","0,7290","0,7031","0,7434","0,6830","143,79M","3,68%"
"15.07.2022","0,7031","0,7095","0,7333","0,6773","246,12M","-0,90%"
"14.07.2022","0,7095","0,6400","0,7153","0,6140","386,42M","10,87%"
"13.07.2022","0,6399","0,5362","0,6426","0,5209","268,50M","19,44%"
"12.07.2022","0,5358","0,5633","0,5929","0,5358","196,06M","-4,89%"
"11.07.2022","0,5633","0,5711","0,5976","0,5374","175,94M","-1,34%"
"10.07.2022","0,5710","0,5899","0,5899","0,5530","92,54M","-3,25%"
"09.07.2022","0,5901","0,6066","0,6105","0,5824","106,25M","-2,71%"
"08.07.2022","0,6066","0,5629","0,6166","0,5559","277,32M","7,72%"
"07.07.2022","0,5631","0,5258","0,5729","0,5114","189,61M","7,07%"
"06.07.2022","0,5259","0,5139","0,5300","0,4936","246,65M","2,32%"
"05.07.2022","0,5140","0,4912","0,5339","0,4866","339,72M","4,61%"
"04.07.2022","0,4913","0,4621","0,4943","0,4518","169,94M","6,34%"
"03.07.2022","0,4620","0,4930","0,4935","0,4498","175,07M","-6,08%"
"02.07.2022","0,4919","0,4620","0,4956","0,4492","186,50M","6,54%"
"01.07.2022","0,4617","0,4802","0,4968","0,4498","300,92M","-3,85%"
"30.06.2022","0,4802","0,4967","0,4969","0,4187","416,56M","-3,30%"
"29.06.2022","0,4966","0,5108","0,5437","0,4857","376,42M","-2,87%"
"28.06.2022","0,5113","0,5310","0,5736","0,5052","231,03M","-3,71%"
"27.06.2022","0,5310","0,5590","0,5970","0,5220","150,16M","-5,01%"
"26.06.2022","0,5590","0,6000","0,6240","0,5560","103,35M","-6,84%"
"25.06.2022","0,6001","0,6080","0,6260","0,5670","134,02M","-1,31%"
"24.06.2022","0,6080","0,5630","0,6260","0,5630","250,95M","8,00%"
